collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,occurrence.species_reso,occurrence.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collection.reference_no,10_my_bin
118106,PaleoDB,"M. Uhen",,Hyporamphus,aff.,unifasciatus,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Myripristis,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Centropomus,aff.,undecimalis,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Opisthognathus,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Apogon,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Lactarius,aff.,atlanticus,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Trachurus,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Mene,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Ocyurus,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Pristipomoides,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Diapterus,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Haemulon,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Haemulon,aff.,aurolineatus,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Orthopristis,aff.,ruber,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Orthopristis,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Pomadasys,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Aplodinotus,,longecaudatus,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Aplodinotus,,hoffmani,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Ctenosciaena,aff.,gracilicirrhus,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Equetus,,davidandrewi,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Equetus,aff.,punctatus,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Larimus,,henrii,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Larimus,,steubauti,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Pachyurus,,jungi,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Paralonchurus,,schwarzhansi,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Plagioscion,,marinus,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Protosciaena,,neritica,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Sciaena,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Sciaenops,,reyzi,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Mugil,aff.,cephalus,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Peprilus,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Citharichthys,,sp.,,,,,38039,"Cenozoic 5"
118106,PaleoDB,"M. Uhen",,Symphurus,,sp.,,,,,38039,"Cenozoic 5"
118107,PaleoDB,"M. Clapham",,Megactenopetalus,,sp.,,,,,37912,"Permian 1"
118107,PaleoDB,"M. Clapham","""",Cladodus,,sp.,,,,,37912,"Permian 1"
118110,PaleoDB,"M. Clapham","n. gen.",Roslerichthys,"n. sp.",riomafrensis,,,,,38043,"Permian 1"
118192,PaleoDB,"P. Mannion","n. gen.",Caryonosuchus,"n. sp.",pricei,,Sphagesaurus,,sp.,40022,
118314,PaleoDB,"P. Mannion","n. gen.",Eutreptodactylus,"n. sp.",itaboraiensis,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Itaboravis,"n. sp.",elaphrocnemoides,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Riolestes,"n. sp.",capricornicus,,,,,42973,
118314,PaleoDB,"P. Mannion",,Homalostylops,"n. sp.",atavus,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Protodidelphis,"n. sp.",vanzolinii,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Didelphopsis,"n. sp.",cabrerai,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Patene,"n. sp.",simpsoni,"n. gen.",Ischyrodidelphis,"n. sp.",castelllanosi,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Guggenheimia,"n. sp.",brasiliensis,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Bobbschaefferia,"n. sp.",fluminensis,"n. gen.",Schaefferia,"n. sp.",fluminensis,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Derorhynchus,"n. sp.",singularis,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Gaylordia,"n. sp.",macrocynodonta,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Mirandatherium,"n. sp.",alipioi,"n. gen.",Mirandaia,"n. sp.",ribeiroi,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Monodelphopsis,"n. sp.",travassosi,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Epidolops,"n. sp.",ameghinoi,,,,,42973,
118314,PaleoDB,"P. Mannion",,Epidolops,"n. sp.",ameghinoi,,Epidolops,"n. sp.",gracilis,42973,
118314,PaleoDB,"P. Mannion",,Patene,"n. sp.",simpsoni,,,,,42973,
118314,PaleoDB,"P. Mannion",?,Arminiheringia,,sp.,,,,,42973,
118314,PaleoDB,"P. Mannion",,Colbertia,"n. sp.",magellanica,,Henricosbornia,"n. sp.",magellanica,42973,
118314,PaleoDB,"P. Mannion",,Ricardocifellia,"n. sp.",protocenica,,Ernestokokenia,"n. sp.",protocenica,42973,
118314,PaleoDB,"P. Mannion",,Miguelsoria,"n. sp.",parayirunhor,,Ernestokokenia,"n. sp.",parayirunhor,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Lamegoia,"n. sp.",conodonta,,,,,42973,
118314,PaleoDB,"P. Mannion",,Asmithwoodwardia,"n. sp.",scotti,,,,,42973,
118314,PaleoDB,"P. Mannion",,Victorlemoineia,"n. sp.",prototypica,,,,,42973,
118314,PaleoDB,"P. Mannion",,Paranisolambda,"n. sp.",prodromus,,Anisolambda,"n. sp.",prodromus,42973,
118314,PaleoDB,"P. Mannion",,Carodnia,"n. sp.",vieirai,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Protodidelphis,"n. sp.",mastodontoides,"n. gen.",Robertbutleria,"n. sp.",mastodontoidea,42973,
118314,PaleoDB,"P. Mannion",,Guggenheimia,"n. sp.",crocheti,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Carolocoutoia,"n. sp.",ferigoloi,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Periprotodidelphis,"n. sp.",bergqvistae,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Zeusdelphys,"n. sp.",complicatus,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Procaroloameghinia,"n. sp.",pricei,,,,,42973,
118314,PaleoDB,"P. Mannion",aff.,Bobbschaefferia,,sp.,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Paleopsilopterus,"n. sp.",itaboraiensis,,,,,42973,
118314,PaleoDB,"P. Mannion",,Eobrasilia,,coutoi,,,,,42973,
118314,PaleoDB,"P. Mannion",,Mirandatherium,,alipioi,,,,,42973,
118314,PaleoDB,"P. Mannion",,Marmosopsis,"n. sp.",juradoi,,,,,42973,
118314,PaleoDB,"P. Mannion",,Xenodelphis,"n. sp.",doelloi,,,,,42973,
118314,PaleoDB,"P. Mannion",,Minusculodelphis,"n. sp.",minimus,,,,,42973,
118314,PaleoDB,"P. Mannion",,Eocaiman,"n. sp.",itaboraiensis,,,,,42973,
118314,PaleoDB,"P. Mannion",,Minusculodelphis,"n. sp.",modicum,,,,,42973,
118314,PaleoDB,"P. Mannion",,Riostegotherium,"n. sp.",yanei,,,,,42973,
118314,PaleoDB,"P. Mannion",,Gaylordia,"n. sp.",mater,,,,,42973,
118314,PaleoDB,"P. Mannion",,Carolopaulacoutoia,,itaboraiensis,,,,,42973,
118314,PaleoDB,"P. Mannion",,Itaboraidelphys,,camposi,,,,,42973,
118314,PaleoDB,"P. Mannion",,Gashternia,"n. sp.",carioca,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Protolipterna,"n. sp.",ellipsodontoides,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Camargomendesia,"n. sp.",pristina,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Palaeocladosictis,"n. sp.",mosesi,,,,,42973,
118314,PaleoDB,"P. Mannion","n. gen.",Bergqvistherium,"n. sp.",primigenia,,Protodidelphidae,,indet.,42973,
118314,PaleoDB,"P. Mannion",,Tetragonostylops,,apthomasi,,Trigonostylops,"n. sp.",apthomasi,42973,
118314,PaleoDB,"P. Mannion",,Tetragonostylops,,apthomasi,,Trigonostylops,,sp.,42973,
118398,PaleoDB,"P. Mannion",,Notoemys,"n. sp.",zapatocaensis,,,,,38139,"Cretaceous 1"
118941,PaleoDB,"R. Benson","n. gen.",Tijubina,"n. sp.",pontei,,,,,38197,"Cretaceous 3"
120884,PaleoDB,"M. Uhen",,Glyptodon,,sp.,,,,,38600,"Cenozoic 6"
120884,PaleoDB,"M. Uhen",,Panochthus,,sp.,,,,,38600,"Cenozoic 6"
120884,PaleoDB,"M. Uhen",,Doedicurus,,sp.,,,,,38600,"Cenozoic 6"
120884,PaleoDB,"M. Uhen",,Neuryurus,,sp.,,,,,38600,"Cenozoic 6"
120884,PaleoDB,"M. Uhen",,Propaopus,,sp.,,,,,38600,"Cenozoic 6"
120884,PaleoDB,"M. Uhen",,Lestodon,,armatus,,,,,38600,"Cenozoic 6"
120884,PaleoDB,"M. Uhen",,Macrauchenia,,patagonica,,Macrauchenia,,patachonica,38600,"Cenozoic 6"
120884,PaleoDB,"M. Uhen",,Toxodon,cf.,platensis,,,,,38600,"Cenozoic 6"
120884,PaleoDB,"M. Uhen",,Hemiauchenia,,sp.,,,,,38600,"Cenozoic 6"
120884,PaleoDB,"M. Uhen",,Ozotocerus,cf.,bezoarticus,,,,,38600,"Cenozoic 6"
120884,PaleoDB,"M. Uhen",,Hippidion,,sp.,,,,,38600,"Cenozoic 6"
120884,PaleoDB,"M. Uhen",,Stegomastodon,,waringi,,,,,38600,"Cenozoic 6"
120884,PaleoDB,"M. Uhen",,Myocastor,,sp.,,,,,38600,"Cenozoic 6"
122033,PaleoDB,"C. Jaramillo",,Cardiatherium,,sp.,,,,,50991,"Cenozoic 6"
122033,PaleoDB,"C. Jaramillo",cf.,Caviodon,,sp.,,,,,50991,"Cenozoic 6"
122033,PaleoDB,"C. Jaramillo",,Neoepiblema,,sp.,,,,,50991,"Cenozoic 6"
122033,PaleoDB,"C. Jaramillo",,Marisela,"n. sp.",gregoriana,,,,,50991,"Cenozoic 6"
122033,PaleoDB,"C. Jaramillo",,Pliodasypus,"n. sp.",vergelianus,,,,,50991,"Cenozoic 6"
122033,PaleoDB,"C. Jaramillo",,Boreostemma,,sp.,,,,,50991,"Cenozoic 6"
122033,PaleoDB,"C. Jaramillo",aff.,Holmesina,,floridianus,,,,,50991,"Cenozoic 6"
122033,PaleoDB,"C. Jaramillo",,Cyonasua,,sp.,,,,,50991,"Cenozoic 6"
122033,PaleoDB,"C. Jaramillo",,Falcontoxodon,,sp.,,,,,50991,"Cenozoic 6"
122033,PaleoDB,"C. Jaramillo",cf.,Proeremotherium,,sp.,,Megatheriidae,,indet.,50991,"Cenozoic 6"
122033,PaleoDB,"C. Jaramillo",,Falcontoxodon,aff.,aguilerai,,Toxodontidae,,indet.,50991,"Cenozoic 6"
122676,PaleoDB,"P. Mannion","n. gen.",Yaguarasaurus,"n. sp.",columbianus,,,,,39110,"Cretaceous 6"
122680,PaleoDB,"P. Mannion",,Yaguarasaurus,,columbianus,,,,,39110,"Cretaceous 6"
122682,PaleoDB,"P. Mannion",,Yaguarasaurus,,columbianus,,,,,39110,"Cretaceous 6"
122683,PaleoDB,"P. Mannion",,Yaguarasaurus,,columbianus,,,,,39110,"Cretaceous 6"
123296,PaleoDB,"P. Mannion","n. gen.",Meridiosaurus,"n. sp.",vallisparadisi,,,,,39485,
123332,PaleoDB,"P. Mannion",,Hyposaurus,"n. sp.",derbianus,,,,,30104,"Cenozoic 1"
123343,PaleoDB,"P. Mannion",,Brychaetus,,sp.,,,,,39506,
123363,PaleoDB,"P. Mannion","n. gen.",Bretesuchus,"n. sp.",bonapartei,,,,,39522,
123478,PaleoDB,"P. Mannion","n. gen.",Araripesuchus,"n. sp.",gomesii,,,,,42958,"Cretaceous 4"
123831,PaleoDB,"M. Uhen",,Glyptodon,cf.,reticulatus,,,,,67447,"Cenozoic 6"
123831,PaleoDB,"M. Uhen",,Scelidotherium,cf.,leptocephalum,,,,,67447,"Cenozoic 6"
123831,PaleoDB,"M. Uhen",,Smilodon,,populator,,,,,67447,"Cenozoic 6"
123831,PaleoDB,"M. Uhen",,Dusicyon,,sp.,,,,,67447,"Cenozoic 6"
123831,PaleoDB,"M. Uhen",,Hemiauchenia,,paradoxa,,,,,67447,"Cenozoic 6"
123831,PaleoDB,"M. Uhen",,Lomaphorus,,sp.,,,,,67447,"Cenozoic 6"
123831,PaleoDB,"M. Uhen",,Neosclerocalyptus,,ornatus,,,,,67447,"Cenozoic 6"
123831,PaleoDB,"M. Uhen",,Neosclerocalyptus,,sp.,,,,,67447,"Cenozoic 6"
123831,PaleoDB,"M. Uhen",,Catonyx,,tarijensis,,,,,67447,"Cenozoic 6"
123831,PaleoDB,"M. Uhen",,Macrauchenia,,patagonica,,Macrauchenia,,patachonica,67447,"Cenozoic 6"
123831,PaleoDB,"M. Uhen",,Panthera,,onca,,,,,67447,"Cenozoic 6"
123975,PaleoDB,"M. Uhen",,Inia,,sp.,,,,,39927,"Cenozoic 6"
124310,PaleoDB,"G. Lloyd","n. gen.",Placidichthys,"n. sp.",bidorsalis,,,,,40070,"Cretaceous 4"
124715,PaleoDB,"M. Uhen",,Propraopus,,sulcatus,,Propraopus,,grandis,40131,"Cenozoic 6"
124716,PaleoDB,"M. Uhen",,Propraopus,,sulcatus,,Propraopus,,grandis,40131,"Cenozoic 6"
124931,PaleoDB,"M. Uhen",,Panochthus,,intermedius,,,,,40130,"Cenozoic 6"
126912,PaleoDB,"M. Aberhan",,Pinna,,cretacea,,,,,41195,"Cretaceous 6"
126912,PaleoDB,"M. Aberhan",,Platecarpus,,sp.,,,,,41195,"Cretaceous 6"
126912,PaleoDB,"M. Aberhan",,Mecaster,,fourneli,,,,,41195,"Cretaceous 6"
127083,PaleoDB,"M. Uhen",cf.,Ischyrorhynchus,,vanbenedeni,,,,,60350,"Cenozoic 6"
127174,Fossilworks,"J. Alroy",,Lestodon,,armatus,,,,,41346,"Cenozoic 6"
127356,PaleoDB,"M. Carrano",,Hedbergella,,sp.,,,,,41449,"Cretaceous 8"
127411,PaleoDB,"R. Benson","n. gen.",Kronosaurus,"n. sp.",boyacensis,,,,,41483,"Cretaceous 3"
128430,PaleoDB,"R. Benson",,Taphrosphys,"n. sp.",olssoni,,,,,764,"Cenozoic 2"
128565,PaleoDB,"R. Benson","n. gen.",Araripemys,"n. sp.",barretoi,,,,,41978,"Cretaceous 4"
128566,PaleoDB,"R. Benson",cf.,Araripemys,,sp.,,,,,41979,"Cretaceous 3"
128566,PaleoDB,"R. Benson",,Araripemys,"n. sp.",barretoi,,Araripemys,"n. sp.",arturi,41979,"Cretaceous 3"
128568,PaleoDB,"R. Benson",,Cearachelys,,placidoi,,,,,27976,"Cretaceous 4"
131051,PaleoDB,"M. Clapham",,Angatubichthys,"n. sp.",mendesi,,,,,42330,
131911,PaleoDB,"M. Uhen",,Thalassocnus,,sp.,,Dugongidae,,indet.,6027,"Cenozoic 6"
132012,PaleoDB,"R. Benson",,Puentemys,,mushaisaensis,,,,,42554,"Cenozoic 1"
132012,PaleoDB,"R. Benson",,Acherontisuchus,,guajiraensis,,,,,42554,"Cenozoic 1"
132013,PaleoDB,"R. Benson",,Puentemys,,mushaisaensis,,,,,42554,"Cenozoic 1"
132013,PaleoDB,"R. Benson","n. gen.",Acherontisuchus,"n. sp.",guajiraensis,,,,,42554,"Cenozoic 1"
132014,PaleoDB,"R. Benson",,Puentemys,,mushaisaensis,,,,,42554,"Cenozoic 1"
132064,PaleoDB,"R. Benson",,Metriorhynchus,"n. sp.",westermanni,,,,,42562,"Jurassic 5"
132064,PaleoDB,"R. Benson",,Bositra,,buchi,,,,,42562,"Jurassic 5"
132064,PaleoDB,"R. Benson",,Reineckeites,,douvillei,,Reineckeia,,douvillei,42562,"Jurassic 5"
132559,PaleoDB,"C. Jaramillo",,Scleromys,,sp.,,,,,42295,"Cenozoic 5"
132580,PaleoDB,"C. Jaramillo",,Scleromys,,sp.,,,,,42295,"Cenozoic 5"
132580,PaleoDB,"C. Jaramillo",cf.,Tupinambis,,sp.,,,,,42295,"Cenozoic 5"
132937,PaleoDB,"P. Mannion","n. gen.",Dolichostylodon,"n. sp.",saltensis,,,,,42797,
132937,PaleoDB,"P. Mannion",,Pampahippus,,secundus,,,,,42797,
132937,PaleoDB,"P. Mannion","n. gen.",Coquenia,"n. sp.",bondi,,,,,42797,
132937,PaleoDB,"P. Mannion",cf.,Sebecus,,sp.,,,,,42797,
132937,PaleoDB,"P. Mannion",,Campanorco,,sp.,,,,,42797,
132937,PaleoDB,"P. Mannion",cf.,Coquenia,,sp.,,,,,42797,
132938,PaleoDB,"P. Mannion",,Lepidosiren,cf.,paradoxa,,,,,42799,
132938,PaleoDB,"P. Mannion","n. gen.",Chulpasia,"n. sp.",mattaueri,,,,,42799,
132938,PaleoDB,"P. Mannion","n. gen.",Sillustania,"n. sp.",quechuense,,Caenolestoidea,,indet.,42799,
133218,PaleoDB,"P. Mannion",,Saltenia,,ibanezi,,,,,42876,"Cretaceous 7"
133219,PaleoDB,"P. Mannion",,Saltenia,,ibanezi,,,,,42876,"Cretaceous 7"
133219,PaleoDB,"P. Mannion","n. gen.",Intiornis,"n. sp.",inexpectatus,,,,,42876,"Cretaceous 7"
133236,PaleoDB,"P. Mannion",,Sphaerovum,,sp.,,,,,42879,
133340,PaleoDB,"S. Peters","n. gen.",Gondwanapleuropholis,"n. sp.",longimaxillaris,,,,,42922,
133440,PaleoDB,"C. Jaramillo",,Proadinotherium,,sp.,,,,,42295,"Cenozoic 5"
133440,PaleoDB,"C. Jaramillo",,Lophiodolodus,,chaparralensis,,,,,42295,"Cenozoic 5"
133440,PaleoDB,"C. Jaramillo","n. gen.",Balanerodus,"n. sp.",logimus,,,,,42295,"Cenozoic 5"
133440,PaleoDB,"C. Jaramillo",,Xenastrapotherium,,chaparralensis,,,,,42295,"Cenozoic 5"
133440,PaleoDB,"C. Jaramillo",,Protheosodon,,sp.,?,Protheosodon,,sp.,42295,"Cenozoic 5"
133441,PaleoDB,"C. Jaramillo",,Astrapotherium,,sp.,,,,,42295,"Cenozoic 5"
133441,PaleoDB,"C. Jaramillo",,Scleromys,,sp.,,,,,42295,"Cenozoic 5"
133538,PaleoDB,"S. Peters","n. gen.",Ogunichthys,"n. sp.",triangularis,,,,,43008,
133539,PaleoDB,"C. Jaramillo",,Migraveramus,,beatus,,,,,42997,
133539,PaleoDB,"C. Jaramillo",,Sallamys,,pascuali,,,,,42997,
133539,PaleoDB,"C. Jaramillo",,Incamys,,bolivianus,,,,,42997,
133539,PaleoDB,"C. Jaramillo",,Branisamys,,luribayensis,,,,,42997,
133539,PaleoDB,"C. Jaramillo",,Luribayomys,,masticator,,,,,42997,
133539,PaleoDB,"C. Jaramillo",aff.,Neoreomys,,sp.,,,,,42997,
133539,PaleoDB,"C. Jaramillo",,Cephalomys,,bolivianus,,,,,42997,
133574,PaleoDB,"S. Peters","n. gen.",Beurlenichthys,"n. sp.",ouricuriensis,,,,,43015,"Cretaceous 4"
133584,PaleoDB,"C. Jaramillo",,Gyriabrus,,royoi,,,,,28447,"Cenozoic 6"
133585,PaleoDB,"C. Jaramillo",,Platygonus,,narinoensis,,Selenogonus,,narinoensis,28447,"Cenozoic 6"
133596,PaleoDB,"C. Jaramillo",,Sallacyon,,hoffstetteri,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Palaeothentes,,boliviensis,,,,,42787,
133596,PaleoDB,"C. Jaramillo",cf.,Octodontotherium,,sp.,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Branisella,,boliviana,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Migraveramus,,beatus,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Incamys,,bolivianus,,,,,42787,
133596,PaleoDB,"C. Jaramillo",aff.,Neoreomys,,sp.,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Cephalomys,,bolivianus,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Branisamys,,luribayensis,,,,,42787,
133596,PaleoDB,"C. Jaramillo",?,Rhynchippus,cf.,equinus,,,,,42787,
133596,PaleoDB,"C. Jaramillo",?,Rhynchippus,cf.,pumilus,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Trachytherus,,alloxus,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Pyrotherium,,romerii,,,,,42787,
133596,PaleoDB,"C. Jaramillo",cf.,Acamana,,sp.,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Salladolodus,,deuterotheroides,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Thadanius,,hoffstetteri,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Tricoelodus,,boliviensis,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Paraborhyaena,,boliviana,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Rhynchippus,,sp.,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Brucemacfaddenia,,boliviensis,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Archaeohyrax,,suniensis,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Ronwolffia,,pacifica,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Sallamys,"n. sp.",woodi,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Eoviscaccia,,sp.,,,,,42787,
133596,PaleoDB,"C. Jaramillo",,Protosteiromys,"n. sp.",pattersoni,,,,,42787,
133611,PaleoDB,"C. Jaramillo",,Pharsophorus,,lacerans,,,,,42787,
133611,PaleoDB,"C. Jaramillo",cf.,Glyptatelus,,sp.,,,,,42787,
133611,PaleoDB,"C. Jaramillo",,Pseudoglyptodon,,sallaensis,,,,,42787,
133611,PaleoDB,"C. Jaramillo",?,Coniopternium,,primitivum,,,,,42787,
133611,PaleoDB,"C. Jaramillo",,Pyrotherium,,macfaddeni,,,,,42787,
133611,PaleoDB,"C. Jaramillo",,Proadinotherium,,saltoni,,,,,42787,
133611,PaleoDB,"C. Jaramillo",cf.,Pascualihippus,,boliviensis,,,,,42787,
133611,PaleoDB,"C. Jaramillo",,Pascualihippus,,bolviensis,,,,,42787,
133611,PaleoDB,"C. Jaramillo",,Anayatherium,,fortis,,,,,42787,
133615,PaleoDB,"C. Jaramillo",,Notogale,,mitis,,,,,42787,
133615,PaleoDB,"C. Jaramillo",,Proargyrolagus,,bolivianus,,,,,42787,
133615,PaleoDB,"C. Jaramillo",cf.,Peltephilus,,sp.,,,,,42787,
133615,PaleoDB,"C. Jaramillo",,Sallamys,,pascuali,,,,,42787,
133615,PaleoDB,"C. Jaramillo",,Prohegetotherium,,sp.,,,,,42787,
133615,PaleoDB,"C. Jaramillo",,Archaeohyrax,,sp.,,,,,42787,
133615,PaleoDB,"C. Jaramillo",,Argyrohyrax,,sp.,,,,,42787,
133615,PaleoDB,"C. Jaramillo",,Fredszalaya,,hunteri,,,,,42787,
133615,PaleoDB,"C. Jaramillo",,Eurygenium,,pacegnum,,,,,42787,
133615,PaleoDB,"C. Jaramillo",,Anayatherium,,ekecoa,,,,,42787,
133615,PaleoDB,"C. Jaramillo",,Brucemacfaddenia,,boliviensis,,,,,42787,
133629,PaleoDB,"C. Jaramillo",,Hondalagus,,altiplanensis,,,,,43057,"Cenozoic 5"
133630,PaleoDB,"C. Jaramillo",,Eremotherium,,laurillardi,,Eremotherium,,carolinense,43044,"Cenozoic 6"
133630,PaleoDB,"C. Jaramillo",,Eremotherium,,elenense,,,,,43044,"Cenozoic 6"
133630,PaleoDB,"C. Jaramillo",,Glossotherium,,tropicorum,,,,,43044,"Cenozoic 6"
133630,PaleoDB,"C. Jaramillo",,Scelidotherium,,reyesi,,,,,43044,"Cenozoic 6"
133630,PaleoDB,"C. Jaramillo",,Holmesina,,occidentalis,,Chlamytherium,,occidentale,43044,"Cenozoic 6"
133630,PaleoDB,"C. Jaramillo",,Proechimys,,sp.,,,,,43044,"Cenozoic 6"
133630,PaleoDB,"C. Jaramillo",,Neochoerus,,sirasakae,,,,,43044,"Cenozoic 6"
133630,PaleoDB,"C. Jaramillo",,Dusicyon,,sechurae,,,,,43044,"Cenozoic 6"
133630,PaleoDB,"C. Jaramillo",,Protocyon,,orcesi,,,,,43044,"Cenozoic 6"
133630,PaleoDB,"C. Jaramillo",,Smilodon,,sp.,,,,,43044,"Cenozoic 6"
133630,PaleoDB,"C. Jaramillo",,Haplomastodon,"n. sp.",guayasensis,,,,,43044,"Cenozoic 6"
133630,PaleoDB,"C. Jaramillo",,Palaeolama,"n. sp.",aequatorialis,,,,,43044,"Cenozoic 6"
133630,PaleoDB,"C. Jaramillo",,Odocoileus,,salinae,,,,,43044,"Cenozoic 6"
133631,PaleoDB,"C. Jaramillo",,Eremotherium,,laurillardi,,Eremotherium,,carolinense,43044,"Cenozoic 6"
133632,PaleoDB,"C. Jaramillo",,Glossotherium,,robustum,,Glossotherium,,wegneri,43044,"Cenozoic 6"
133632,PaleoDB,"C. Jaramillo",,Haplomastodon,,chimborazi,,,,,43044,"Cenozoic 6"
133633,PaleoDB,"C. Jaramillo",,Glossotherium,,robustum,,Glossotherium,,wegneri,43044,"Cenozoic 6"
133633,PaleoDB,"C. Jaramillo",,Equus,,andium,,Equus,,andium,43044,"Cenozoic 6"
133633,PaleoDB,"C. Jaramillo",,Agalmaceros,,blicki,,,,,43044,"Cenozoic 6"
133634,PaleoDB,"C. Jaramillo",,Glossotherium,,robustum,,Glossotherium,,wegneri,43044,"Cenozoic 6"
133634,PaleoDB,"C. Jaramillo",,Haplomastodon,,chimborazi,,,,,43044,"Cenozoic 6"
133634,PaleoDB,"C. Jaramillo",,Equus,,andium,,Equus,,andium,43044,"Cenozoic 6"
133634,PaleoDB,"C. Jaramillo",,Equus,cf.,martinei,,Equus,cf.,martinei,43044,"Cenozoic 6"
133634,PaleoDB,"C. Jaramillo",,Palaeolama,,reissi,,,,,43044,"Cenozoic 6"
133635,PaleoDB,"C. Jaramillo",,Glossotherium,,robustum,,Glossotherium,,wegneri,43044,"Cenozoic 6"
133635,PaleoDB,"C. Jaramillo",,Haplomastodon,,chimborazi,,,,,43044,"Cenozoic 6"
133635,PaleoDB,"C. Jaramillo",,Equus,,andium,,Equus,,andium,43044,"Cenozoic 6"
133636,PaleoDB,"C. Jaramillo",,Glossotherium,,robustum,,Glossotherium,,wegneri,43044,"Cenozoic 6"
